id,name,content,difficulty
1004,Least Operators to Express Number,"['given', 'single', 'positive', 'integer', 'write', 'expression', 'form', 'x', 'x', 'x', 'x', 'operator', 'either', 'division', 'for', 'x', 'might', 'write', 'value', 'when', 'writing', 'adhere', 'following', 'the', 'division', 'operator', 'returns', 'rational', 'there', 'parentheses', 'placed', 'we', 'use', 'usual', 'order', 'multiplication', 'division', 'happens', 'addition', 'allowed', 'use', 'unary', 'for', 'valid', 'expression', 'uses', 'uses', 'we', 'would', 'like', 'write', 'expression', 'least', 'number', 'operators', 'expression', 'equals', 'given', 'return', 'least', 'number', 'operators', 'x', 'target', 'the', 'expression', 'contains', 'x', 'target', 'the', 'expression', 'contains', 'x', 'target', 'the', 'expression', 'contains', 'x', 'target', 'math', 'dynamic programming']",3
1003,Minimum Area Rectangle II,"['given', 'set', 'points', 'determine', 'minimum', 'area', 'rectangle', 'formed', 'sides', 'necessarily', 'parallel', 'x', 'if', 'return', 'the', 'minimum', 'area', 'rectangle', 'occurs', 'area', 'the', 'minimum', 'area', 'rectangle', 'occurs', 'area', 'there', 'possible', 'rectangle', 'form', 'the', 'minimum', 'area', 'rectangle', 'occurs', 'area', 'all', 'points', 'answers', 'within', 'actual', 'value', 'accepted', 'math', 'geometry']",2
1002,Maximum Width Ramp,"['given', 'array', 'a', 'tuple', 'the', 'width', 'j', 'find', 'maximum', 'width', 'ramp', 'if', 'one', 'return', 'the', 'maximum', 'width', 'ramp', 'achieved', 'the', 'maximum', 'width', 'ramp', 'achieved', 'array']",2
1001,N-Repeated Element in Size 2N Array,"['in', 'array', 'a', 'size', 'unique', 'exactly', 'one', 'elements', 'repeated', 'n', 'return', 'element', 'repeated', 'n', 'even', 'hash table']",1
1000,Delete Columns to Make Sorted III,"['we', 'given', 'n', 'lowercase', 'letter', 'may', 'choose', 'set', 'deletion', 'delete', 'characters', 'for', 'array', 'a', 'deletion', 'indices', 'final', 'array', 'deletions', 'suppose', 'chose', 'set', 'deletion', 'indices', 'd', 'final', 'array', 'every', 'element', 'for', 'lexicographic', 'order', 'lexicographic', 'order', 'return', 'minimum', 'possible', 'value', 'after', 'deleting', 'columns', 'final', 'array', 'a', 'both', 'rows', 'individually', 'lexicographic', 'order', 'note', 'array', 'a', 'necessarily', 'lexicographic', 'if', 'delete', 'less', 'row', 'lexicographically', 'all', 'rows', 'already', 'lexicographically', 'dynamic programming']",3
999,Regions Cut By Slashes,"['in', 'n', 'x', 'composed', 'x', 'x', 'square', 'consists', 'blank', 'these', 'characters', 'divide', 'square', 'contiguous', 'backslash', 'characters', 'represented', 'return', 'number', 'the', 'grid', 'the', 'grid', 'characters', 'refers', 'refers', 'the', 'grid', 'characters', 'refers', 'refers', 'the', 'grid', 'the', 'grid', 'either', 'depth-first search', 'union find', 'graph']",2
998,Check Completeness of a Binary Tree,"['given', 'binary', 'determine', 'complete', 'binary', 'definition', 'complete', 'binary', 'tree', 'in', 'complete', 'binary', 'tree', 'every', 'except', 'possibly', 'completely', 'nodes', 'last', 'level', 'far', 'left', 'it', 'nodes', 'inclusive', 'last', 'level', 'every', 'level', 'last', 'full', 'levels', 'nodes', 'last', 'level', 'far', 'left', 'the', 'node', 'value', 'far', 'left', 'the', 'tree', 'tree']",2
994,Prison Cells After N Days,"['there', 'prison', 'cells', 'cell', 'either', 'occupied', 'each', 'whether', 'cell', 'occupied', 'vacant', 'changes', 'according', 'following', 'if', 'cell', 'two', 'adjacent', 'neighbors', 'occupied', 'cell', 'becomes', 'becomes', 'prison', 'first', 'last', 'cells', 'row', 'two', 'adjacent', 'we', 'describe', 'current', 'state', 'following', 'cell', 'else', 'given', 'initial', 'state', 'return', 'state', 'prison', 'n', 'days', 'n', 'changes', 'described', 'cells', 'n', 'the', 'following', 'table', 'summarizes', 'state', 'prison', 'day', 'day', 'day', 'day', 'day', 'day', 'day', 'day', 'cells', 'n', 'n', 'hash table']",2
993,Tallest Billboard,"['you', 'installing', 'billboard', 'want', 'largest', 'the', 'billboard', 'two', 'steel', 'one', 'each', 'steel', 'support', 'must', 'equal', 'you', 'collection', 'rods', 'welded', 'for', 'rods', 'lengths', 'weld', 'together', 'make', 'support', 'length', 'return', 'largest', 'possible', 'height', 'billboard', 'if', 'cannot', 'support', 'return', 'we', 'two', 'disjoint', 'subsets', 'sum', 'we', 'two', 'disjoint', 'subsets', 'sum', 'the', 'billboard', 'cannot', 'return', 'the', 'sum', 'rods', 'dynamic programming']",3
992,Delete Columns to Make Sorted II,"['we', 'given', 'n', 'lowercase', 'letter', 'may', 'choose', 'set', 'deletion', 'delete', 'characters', 'for', 'array', 'a', 'deletion', 'indices', 'final', 'array', 'deletions', 'suppose', 'chose', 'set', 'deletion', 'indices', 'd', 'final', 'array', 'elements', 'lexicographic', 'order', 'return', 'minimum', 'possible', 'value', 'after', 'deleting', 'first', 'a', 'now', 'a', 'lexicographic', 'order', 'we', 'require', 'least', 'deletion', 'since', 'initially', 'a', 'lexicographic', 'answer', 'a', 'already', 'lexicographic', 'need', 'delete', 'note', 'rows', 'a', 'necessarily', 'lexicographic', 'not', 'necessarily', 'true', 'we', 'delete', 'every', 'greedy']",2
991,Array of Doubled Pairs,"['given', 'array', 'integers', 'even', 'return', 'true', 'possible', 'reorder', 'every', 'we', 'take', 'two', 'form', 'even', 'array', 'hash table']",2
990,Verifying an Alien Dictionary,"['in', 'alien', 'surprisingly', 'also', 'use', 'english', 'lowercase', 'different', 'lowercase', 'given', 'sequence', 'alien', 'order', 'true', 'given', 'sorted', 'lexicographicaly', 'alien', 'words', 'order', 'as', 'comes', 'sequence', 'words', 'order', 'as', 'comes', 'hence', 'sequence', 'words', 'order', 'the', 'first', 'three', 'characters', 'second', 'string', 'shorter', 'according', 'lexicographical', 'rules', 'defined', 'blank', 'character', 'less', 'character', 'all', 'characters', 'order', 'english', 'lowercase', 'hash table']",1
989,Largest Component Size by Common Factor,"['given', 'unique', 'positive', 'integers', 'consider', 'following', 'there', 'labelled', 'there', 'edge', 'share', 'common', 'factor', 'greater', 'return', 'size', 'largest', 'connected', 'component', 'math', 'union find']",3
988,Flip Equivalent Binary Trees,"['for', 'binary', 'tree', 'define', 'flip', 'operation', 'choose', 'swap', 'left', 'right', 'child', 'a', 'binary', 'tree', 'flip', 'equivalent', 'binary', 'tree', 'y', 'make', 'x', 'equal', 'y', 'number', 'flip', 'write', 'function', 'determines', 'whether', 'two', 'binary', 'flip', 'the', 'trees', 'given', 'root', 'nodes', 'we', 'flipped', 'nodes', 'values', 'each', 'tree', 'each', 'value', 'tree', 'range', 'tree']",2
987,Reveal Cards In Increasing Order,"['in', 'deck', 'every', 'card', 'unique', 'you', 'order', 'deck', 'order', 'cards', 'start', 'face', 'one', 'following', 'steps', 'cards', 'take', 'top', 'card', 'reveal', 'take', 'if', 'still', 'cards', 'put', 'next', 'top', 'card', 'deck', 'bottom', 'if', 'still', 'unrevealed', 'go', 'back', 'step', 'return', 'ordering', 'deck', 'would', 'reveal', 'increasing', 'the', 'first', 'entry', 'answer', 'considered', 'top', 'we', 'get', 'deck', 'order', 'order', 'reorder', 'after', 'deck', 'starts', 'top', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'move', 'the', 'deck', 'we', 'reveal', 'since', 'cards', 'revealed', 'increasing', 'answer', 'j', 'array']",2
986,Largest Time for Given Digits,"['given', 'array', 'return', 'largest', 'hour', 'time', 'the', 'smallest', 'hour', 'time', 'largest', 'starting', 'time', 'larger', 'time', 'elapsed', 'since', 'return', 'answer', 'string', 'length', 'if', 'valid', 'time', 'return', 'empty', 'math']",1
985,Bag of Tokens,"['you', 'initial', 'power', 'initial', 'score', 'bag', 'each', 'token', 'used', 'value', 'potentially', 'two', 'ways', 'use', 'if', 'least', 'may', 'play', 'token', 'face', 'losing', 'gaining', 'if', 'least', 'may', 'play', 'token', 'face', 'gaining', 'losing', 'return', 'largest', 'number', 'points', 'playing', 'number', 'tokens', 'p', 'tokens', 'p', 'tokens', 'p', 'p', 'greedy']",2
984,Most Stones Removed with Same Row or Column,"['on', 'place', 'stones', 'integer', 'coordinate', 'each', 'coordinate', 'point', 'may', 'one', 'move', 'consists', 'removing', 'shares', 'column', 'row', 'another', 'stone', 'what', 'largest', 'possible', 'number', 'moves', 'stones', 'stones', 'stones', 'depth-first search', 'union find']",2
983,Validate Stack Sequences,"['given', 'two', 'sequences', 'pushed', 'distinct', 'true', 'could', 'result', 'sequence', 'push', 'pop', 'operations', 'initially', 'empty', 'pushed', 'popped', 'we', 'might', 'following', 'pushed', 'popped', 'cannot', 'popped', 'pushed', 'permutation', 'pushed', 'popped', 'distinct', 'stack']",2
982,Minimum Increment to Make Array Unique,"['given', 'array', 'integers', 'move', 'consists', 'choosing', 'incrementing', 'return', 'least', 'number', 'moves', 'make', 'every', 'value', 'a', 'after', 'array', 'could', 'after', 'array', 'could', 'it', 'shown', 'less', 'moves', 'impossible', 'array', 'unique', 'array']",2
981,Delete Columns to Make Sorted,"['we', 'given', 'n', 'lowercase', 'letter', 'may', 'choose', 'set', 'deletion', 'delete', 'characters', 'for', 'array', 'a', 'deletion', 'indices', 'final', 'array', 'deletions', 'remaining', 'columns', 'a', 'column', 'suppose', 'chose', 'set', 'deletion', 'indices', 'd', 'remaining', 'column', 'a', 'sorted', 'return', 'minimum', 'possible', 'value', 'after', 'choosing', 'd', 'column', 'sorted', 'if', 'chose', 'd', 'column', 'would', 'sorted', 'd', 'd', 'greedy']",1
980,Find the Shortest Superstring,"['given', 'array', 'a', 'find', 'string', 'contains', 'string', 'a', 'we', 'may', 'assume', 'string', 'a', 'substring', 'another', 'string', 'all', 'permutations', 'would', 'also', 'dynamic programming']",3
979,DI String Match,"['given', 'string', 's', 'contains', 'let', 'n', 'return', 'permutation', 'a', 'if', 'if', 's', 'contains', 'characters', 'math']",1
978,Valid Mountain Array,"['given', 'array', 'a', 'return', 'true', 'valid', 'mountain', 'recall', 'a', 'mountain', 'array', 'there', 'exists', 'true', 'array']",1
977,Distinct Subsequences II,"['given', 'string', 'count', 'number', 'subsequences', 's', 'since', 'result', 'may', 'return', 'answer', 'modulo', 'the', 'distinct', 'subsequences', 'the', 'distinct', 'subsequences', 'the', 'distinct', 'subsequences', 's', 'contains', 'lowercase', 'dynamic programming']",3
976,Minimum Area Rectangle,"['given', 'set', 'points', 'determine', 'minimum', 'area', 'rectangle', 'formed', 'sides', 'parallel', 'x', 'if', 'return', 'all', 'points', 'hash table']",2
975,Range Sum of BST,"['given', 'root', 'node', 'binary', 'search', 'return', 'sum', 'values', 'nodes', 'value', 'l', 'r', 'the', 'binary', 'search', 'tree', 'guaranteed', 'unique', 'root', 'l', 'r', 'root', 'l', 'r', 'the', 'number', 'nodes', 'tree', 'the', 'final', 'answer', 'guaranteed', 'less', 'tree', 'recursion']",1
974,Reorder Log Files,"['you', 'array', 'each', 'log', 'space', 'delimited', 'string', 'for', 'first', 'word', 'log', 'alphanumeric', 'each', 'word', 'identifier', 'consist', 'lowercase', 'each', 'word', 'identifier', 'consist', 'we', 'call', 'two', 'varieties', 'logs', 'it', 'guaranteed', 'log', 'least', 'one', 'word', 'reorder', 'logs', 'come', 'the', 'ordered', 'lexicographically', 'ignoring', 'identifier', 'used', 'case', 'the', 'put', 'original', 'return', 'final', 'order', 'act', 'key', 'act', 'act', 'act', 'key', 'guaranteed', 'word', 'string']",1
973,Stamping The Sequence,"['you', 'want', 'form', 'lowercase', 'at', 'sequence', 'you', 'also', 'lowercase', 'on', 'may', 'place', 'stamp', 'replace', 'every', 'letter', 'sequence', 'corresponding', 'letter', 'you', 'make', 'for', 'initial', 'sequence', 'stamp', 'may', 'make', 'first', 'stamp', 'must', 'fully', 'contained', 'boundaries', 'sequence', 'order', 'if', 'sequence', 'possible', 'return', 'array', 'index', 'letter', 'stamped', 'if', 'sequence', 'possible', 'return', 'empty', 'for', 'sequence', 'stamp', 'could', 'return', 'answer', 'corresponding', 'moves', 'sequence', 'possible', 'guaranteed', 'possible', 'stamp', 'within', 'any', 'answers', 'specifying', 'number', 'stamp', 'target', 'would', 'also', 'accepted', 'well', 'stamp', 'target', 'stamp', 'target', 'contain', 'lowercase', 'string', 'greedy']",3
972,Knight Dialer,"['a', 'chess', 'knight', 'move', 'indicated', 'chess', 'diagram', 'this', 'place', 'chess', 'knight', 'numbered', 'key', 'phone', 'pad', 'knight', 'makes', 'each', 'hop', 'must', 'one', 'key', 'another', 'numbered', 'each', 'time', 'lands', 'key', 'initial', 'placement', 'presses', 'number', 'pressing', 'n', 'digits', 'how', 'many', 'distinct', 'numbers', 'dial', 'since', 'answer', 'may', 'output', 'n', 'dynamic programming']",2
971,Shortest Bridge,"['in', 'given', 'binary', 'array', 'two', 'island', 'connected', 'group', 'connected', 'may', 'change', 'connect', 'two', 'islands', 'together', 'form', 'return', 'smallest', 'number', 'must', 'guaranteed', 'answer', 'least', 'depth-first search', 'breadth-first search']",2
969,Number of Recent Calls,"['write', 'class', 'recentcounter', 'count', 'recent', 'it', 'one', 'represents', 'time', 'return', 'number', 'pings', 'made', 'milliseconds', 'ago', 'any', 'ping', 'time', 'including', 'current', 'it', 'guaranteed', 'every', 'call', 'ping', 'uses', 'strictly', 'larger', 'value', 'inputs', 'inputs', 'each', 'test', 'case', 'calls', 'each', 'test', 'case', 'strictly', 'increasing', 'values', 'each', 'call', 'ping', 'queue']",1
968,Beautiful Array,"['for', 'fixed', 'array', 'a', 'beautiful', 'permutation', 'integers', 'for', 'every', 'k', 'given', 'return', 'beautiful', 'array', 'guaranteed', 'one', 'n', 'divide and conquer']",2
967,Minimum Falling Path Sum,"['given', 'square', 'array', 'integers', 'want', 'minimum', 'sum', 'falling', 'path', 'a', 'falling', 'path', 'starts', 'element', 'first', 'chooses', 'one', 'element', 'the', 'next', 'choice', 'must', 'column', 'different', 'previous', 'column', 'the', 'possible', 'falling', 'paths', 'the', 'falling', 'path', 'smallest', 'sum', 'answer', 'dynamic programming']",2
966,Binary Subarrays With Sum,"['in', 'array', 'a', 'many', 'subarrays', 'sum', 'a', 's', 'the', 'subarrays', 'bolded', 's', 'either', 'hash table', 'two pointers']",2
965,Unique Email Addresses,"['every', 'email', 'consists', 'local', 'name', 'domain', 'separated', 'for', 'local', 'domain', 'besides', 'lowercase', 'emails', 'may', 'contain', 'if', 'add', 'periods', 'characters', 'local', 'name', 'part', 'email', 'mail', 'sent', 'forwarded', 'address', 'without', 'dots', 'local', 'for', 'forward', 'email', 'rule', 'apply', 'domain', 'if', 'add', 'plus', 'local', 'everything', 'first', 'plus', 'sign', 'this', 'allows', 'certain', 'emails', 'forwarded', 'rule', 'apply', 'domain', 'it', 'possible', 'use', 'rules', 'given', 'list', 'send', 'one', 'email', 'address', 'many', 'different', 'addresses', 'actually', 'receive', 'actually', 'receive', 'each', 'contains', 'exactly', 'one', 'all', 'local', 'domain', 'names', 'local', 'names', 'start', 'string']",1
964,Minimize Malware Spread II,"['problem', 'minimize', 'malware', 'differences', 'in', 'network', 'node', 'directly', 'connected', 'another', 'node', 'j', 'some', 'nodes', 'initial', 'initially', 'infected', 'whenever', 'two', 'nodes', 'directly', 'connected', 'least', 'one', 'two', 'nodes', 'infected', 'nodes', 'infected', 'this', 'spread', 'malware', 'continue', 'nodes', 'infected', 'suppose', 'final', 'number', 'nodes', 'infected', 'malware', 'entire', 'spread', 'malware', 'we', 'one', 'node', 'initial', 'completely', 'removing', 'connections', 'node', 'return', 'node', 'would', 'if', 'multiple', 'nodes', 'could', 'removed', 'minimize', 'return', 'node', 'smallest', 'graph', 'initial', 'graph', 'initial', 'graph', 'initial', 'depth-first search', 'union find', 'graph']",3
963,Three Equal Parts,"['given', 'array', 'a', 'divide', 'array', 'parts', 'parts', 'represent', 'binary', 'if', 'return', 'first', 'second', 'third', 'all', 'three', 'parts', 'equal', 'binary', 'if', 'return', 'note', 'entire', 'part', 'used', 'considering', 'binary', 'value', 'for', 'leading', 'zeros', 'represent', 'math', 'binary search', 'greedy']",3
962,Flip String to Monotone Increasing,"['a', 'string', 'monotone', 'increasing', 'consists', 'number', 'followed', 'number', 'possibly', 'we', 'given', 'string', 's', 'may', 'flip', 'return', 'minimum', 'number', 'flips', 'make', 'we', 'flip', 'last', 'digit', 'get', 'we', 'flip', 'get', 'alternatively', 'we', 'flip', 'get', 's', 'consists', 'array']",2
961,Long Pressed Name,"['your', 'friend', 'typing', 'typing', 'character', 'key', 'might', 'get', 'long', 'character', 'typed', 'you', 'examine', 'return', 'true', 'possible', 'friends', 'characters', 'long', 'name', 'typed', 'long', 'name', 'typed', 'must', 'pressed', 'typed', 'name', 'typed', 'name', 'typed', 'necessary', 'long', 'press', 'the', 'characters', 'name', 'typed', 'lowercase', 'two pointers', 'string']",1
960,Minimize Malware Spread,"['in', 'network', 'node', 'directly', 'connected', 'another', 'node', 'j', 'some', 'nodes', 'initial', 'initially', 'infected', 'whenever', 'two', 'nodes', 'directly', 'connected', 'least', 'one', 'two', 'nodes', 'infected', 'nodes', 'infected', 'this', 'spread', 'malware', 'continue', 'nodes', 'infected', 'suppose', 'final', 'number', 'nodes', 'infected', 'malware', 'entire', 'spread', 'malware', 'we', 'one', 'node', 'initial', 'return', 'node', 'would', 'if', 'multiple', 'nodes', 'could', 'removed', 'minimize', 'return', 'node', 'smallest', 'note', 'node', 'removed', 'infected', 'may', 'still', 'infected', 'later', 'result', 'malware', 'graph', 'initial', 'graph', 'initial', 'graph', 'initial', 'depth-first search', 'union find']",3
959,3Sum With Multiplicity,"['given', 'integer', 'array', 'integer', 'return', 'number', 'j', 'k', 'as', 'answer', 'return', 'a', 'target', 'enumerating', 'values', 'occurs', 'occurs', 'occurs', 'occurs', 'a', 'target', 'occurs', 'we', 'choose', 'one', 'two', 'target', 'two pointers']",2
958,Sort Array By Parity II,"['given', 'array', 'half', 'integers', 'a', 'half', 'integers', 'sort', 'array', 'whenever', 'whenever', 'you', 'may', 'return', 'answer', 'array', 'satisfies', 'would', 'also', 'array', 'sort']",1
957,Minimum Add to Make Parentheses Valid,"['given', 'add', 'minimum', 'number', 'parentheses', 'positions', 'resulting', 'parentheses', 'string', 'parentheses', 'string', 'valid', 'it', 'empty', 'it', 'written', 'concatenated', 'a', 'b', 'valid', 'it', 'written', 'a', 'valid', 'given', 'parentheses', 'return', 'minimum', 'number', 'parentheses', 'must', 'add', 'make', 'resulting', 'string', 's', 'consists', 'stack', 'greedy']",2
956,Number of Music Playlists,"['your', 'music', 'player', 'contains', 'songs', 'wants', 'listen', 'l', 'necessarily', 'songs', 'playlist', 'every', 'song', 'played', 'least', 'a', 'song', 'played', 'songs', 'played', 'return', 'number', 'possible', 'as', 'answer', 'return', 'modulo', 'n', 'l', 'k', 'there', 'possible', 'n', 'l', 'k', 'there', 'possible', 'n', 'l', 'k', 'there', 'possible', 'k', 'n', 'l', 'dynamic programming']",3
955,Complete Binary Tree Inserter,"['a', 'complete', 'binary', 'tree', 'binary', 'tree', 'every', 'except', 'possibly', 'completely', 'nodes', 'far', 'left', 'write', 'data', 'initialized', 'complete', 'binary', 'tree', 'supports', 'following', 'initializes', 'data', 'structure', 'given', 'head', 'node', 'insert', 'tree', 'value', 'tree', 'remains', 'returns', 'value', 'parent', 'inserted', 'return', 'head', 'node', 'inputs', 'inputs', 'inputs', 'inputs', 'the', 'initial', 'given', 'tree', 'complete', 'contains', 'called', 'times', 'per', 'test', 'every', 'value', 'given', 'inserted', 'node', 'tree']",2
954,Maximum Sum Circular Subarray,"['given', 'integers', 'represented', 'find', 'maximum', 'possible', 'sum', 'subarray', 'means', 'end', 'array', 'connects', 'beginning', 'subarray', 'may', 'include', 'element', 'fixed', 'buffer', 'a', 'subarray', 'exist', 'j', 'subarray', 'maximum', 'sum', 'maximum', 'sum', 'maximum', 'sum', 'maximum', 'sum', 'maximum', 'sum', 'array']",2
953,Reverse Only Letters,"['given', 'string', 'return', 'string', 'characters', 'letters', 'reverse', 's', 'contain', 'string']",1
952,Word Subsets,"['we', 'given', 'two', 'arrays', 'a', 'b', 'each', 'word', 'string', 'lowercase', 'say', 'b', 'subset', 'word', 'every', 'letter', 'b', 'occurs', 'including', 'for', 'subset', 'subset', 'now', 'say', 'word', 'a', 'universal', 'every', 'b', 'subset', 'return', 'list', 'universal', 'words', 'you', 'return', 'words', 'a', 'b', 'a', 'b', 'a', 'b', 'a', 'b', 'a', 'b', 'consist', 'lowercase', 'all', 'words', 'j', 'string']",2
951,Partition Array into Disjoint Intervals,"['given', 'array', 'partition', 'two', 'every', 'element', 'less', 'equal', 'every', 'element', 'left', 'right', 'smallest', 'possible', 'return', 'length', 'left', 'it', 'guaranteed', 'partitioning', 'left', 'right', 'left', 'right', 'it', 'guaranteed', 'least', 'one', 'way', 'partition', 'a', 'array']",2
950,X of a Kind in a Deck of Cards,"['in', 'deck', 'card', 'integer', 'written', 'return', 'true', 'possible', 'split', 'entire', 'groups', 'each', 'group', 'exactly', 'x', 'all', 'cards', 'group', 'possible', 'partition', 'no', 'possible', 'no', 'possible', 'possible', 'partition', 'possible', 'partition', 'array', 'math']",1
949,Cat and Mouse,"['a', 'game', 'undirected', 'graph', 'played', 'two', 'mouse', 'alternate', 'the', 'graph', 'given', 'list', 'nodes', 'b', 'ab', 'edge', 'mouse', 'starts', 'node', 'goes', 'cat', 'starts', 'node', 'goes', 'hole', 'node', 'during', 'must', 'travel', 'along', 'graph', 'meets', 'for', 'mouse', 'node', 'must', 'travel', 'node', 'allowed', 'cat', 'travel', 'hole', 'game', 'end', 'if', 'ever', 'cat', 'occupies', 'node', 'cat', 'if', 'ever', 'mouse', 'reaches', 'mouse', 'if', 'ever', 'position', 'repeated', 'players', 'position', 'previous', 'turn', 'game', 'given', 'assuming', 'players', 'play', 'return', 'game', 'game', 'game', 'it', 'guaranteed', 'it', 'guaranteed', 'contains', 'breadth-first search', 'minimax']",3
948,Sort an Array,"['given', 'array', 'integers', 'sort', 'array', 'ascending']",2
947,Online Election,"['in', 'cast', 'time', 'would', 'like', 'implement', 'following', 'query', 'return', 'number', 'person', 'leading', 'election', 'time', 'votes', 'cast', 'time', 'count', 'towards', 'in', 'case', 'recent', 'vote', 'tied', 'at', 'time', 'votes', 'at', 'time', 'votes', 'at', 'time', 'votes', 'leading', 'ties', 'go', 'recent', 'this', 'continues', 'queries', 'time', 'strictly', 'increasing', 'array', 'elements', 'called', 'times', 'per', 'test', 'always', 'called', 'binary search']",2
946,Smallest Range II,"['given', 'array', 'a', 'integer', 'need', 'choose', 'x', 'add', 'x', 'after', 'array', 'return', 'smallest', 'possible', 'difference', 'maximum', 'value', 'minimum', 'value', 'a', 'k', 'b', 'a', 'k', 'b', 'a', 'k', 'b', 'k', 'math', 'greedy']",2
945,Snakes and Ladders,"['on', 'n', 'x', 'n', 'numbers', 'alternating', 'direction', 'for', 'x', 'numbers', 'written', 'you', 'start', 'square', 'board', 'always', 'last', 'row', 'each', 'starting', 'square', 'consists', 'you', 'choose', 'destination', 'square', 's', 'provided', 'choice', 'simulates', 'result', 'standard', 'die', 'always', 'regardless', 'size', 'if', 'snake', 'move', 'destination', 'snake', 'move', 'a', 'board', 'square', 'row', 'r', 'column', 'the', 'destination', 'snake', 'ladder', 'note', 'take', 'snake', 'ladder', 'per', 'destination', 'snake', 'ladder', 'start', 'continue', 'board', 'first', 'move', 'destination', 'square', 'finish', 'first', 'move', 'continue', 'moving', 'return', 'least', 'number', 'moves', 'required', 'reach', 'square', 'if', 'return', 'at', 'start', 'square', 'row', 'column', 'you', 'decide', 'move', 'square', 'must', 'take', 'ladder', 'square', 'you', 'decide', 'move', 'square', 'column', 'must', 'take', 'snake', 'square', 'you', 'decide', 'move', 'square', 'must', 'take', 'ladder', 'square', 'you', 'decide', 'move', 'square', 'ending', 'it', 'shown', 'need', 'least', 'moves', 'reach', 'answer', 'equal', 'the', 'number', 'snake', 'the', 'board', 'square', 'number', 'snake', 'breadth-first search']",2
944,Smallest Range I,"['given', 'array', 'a', 'integer', 'may', 'choose', 'x', 'x', 'add', 'x', 'after', 'array', 'return', 'smallest', 'possible', 'difference', 'maximum', 'value', 'minimum', 'value', 'a', 'k', 'b', 'a', 'k', 'b', 'a', 'k', 'b', 'b', 'k', 'math']",1
943,Sum of Subarray Minimums,"['given', 'array', 'integers', 'find', 'sum', 'b', 'ranges', 'subarray', 'since', 'answer', 'may', 'return', 'answer', 'modulo', 'subarrays', 'minimums', 'sum', 'array', 'stack']",2
942,Super Palindromes,"['say', 'positive', 'integer', 'also', 'square', 'given', 'two', 'l', 'r', 'return', 'number', 'superpalindromes', 'inclusive', 'range', 'l', 'r', 'note', 'l', 'r', 'strings', 'representing', 'integers', 'range', 'math']",3
941,Sort Array By Parity,"['given', 'array', 'a', 'return', 'array', 'consisting', 'even', 'elements', 'followed', 'odd', 'elements', 'you', 'may', 'return', 'answer', 'array', 'satisfies', 'the', 'outputs', 'would', 'also', 'array']",1
940,Fruit Into Baskets,"['in', 'row', 'you', 'start', 'repeatedly', 'perform', 'following', 'add', 'one', 'piece', 'fruit', 'tree', 'if', 'move', 'next', 'tree', 'right', 'current', 'if', 'tree', 'note', 'choice', 'initial', 'choice', 'starting', 'must', 'perform', 'step', 'step', 'back', 'step', 'step', 'you', 'two', 'basket', 'carry', 'quantity', 'want', 'basket', 'carry', 'one', 'type', 'fruit', 'what', 'total', 'amount', 'fruit', 'collect', 'we', 'collect', 'we', 'collect', 'if', 'started', 'first', 'would', 'collect', 'we', 'collect', 'if', 'started', 'first', 'would', 'collect', 'we', 'collect', 'if', 'started', 'first', 'tree', 'eighth', 'would', 'collect', 'two pointers']",2
939,Valid Permutations for DI Sequence,"['we', 'given', 'length', 'n', 'string', 'characters', 'set', 'letters', 'stand', 'permutation', 'if', 'if', 'how', 'many', 'valid', 'permutations', 'since', 'answer', 'may', 'return', 'answer', 'modulo', 'the', 'valid', 'permutations', 's', 'consists', 'characters', 'set', 'divide and conquer', 'dynamic programming']",3
938,Numbers At Most N Given Digit Set,"['we', 'sorted', 'set', 'digits', 'subset', 'write', 'numbers', 'using', 'using', 'digit', 'many', 'times', 'for', 'd', 'may', 'write', 'numbers', 'return', 'number', 'positive', 'integers', 'written', 'digits', 'less', 'equal', 'd', 'n', 'the', 'numbers', 'written', 'd', 'n', 'we', 'write', 'one', 'digit', 'two', 'digit', 'three', 'digit', 'four', 'digit', 'five', 'digit', 'six', 'digit', 'seven', 'digit', 'eight', 'digit', 'nine', 'digit', 'in', 'integers', 'written', 'using', 'digits', 'd', 'digits', 'sorted', 'n', 'math', 'dynamic programming']",3
937,Online Stock Span,"['write', 'class', 'stockspanner', 'collects', 'daily', 'price', 'quotes', 'returns', 'price', 'current', 'the', 'span', 'price', 'defined', 'maximum', 'number', 'consecutive', 'days', 'today', 'going', 'price', 'stock', 'less', 'equal', 'for', 'price', 'stock', 'next', 'days', 'stock', 'spans', 'would', 's', 'called', 'returns', 'called', 'returns', 'called', 'returns', 'called', 'returns', 'called', 'returns', 'called', 'returns', 'called', 'returns', 'note', 'returned', 'last', 'price', 'less', 'equal', 'calls', 'price', 'there', 'calls', 'test', 'there', 'calls', 'across', 'test', 'the', 'limit', 'problem', 'reduced', 'stack']",2
